636.579	1725.18	834.508	2095.26	975.262	560.196	302.99	2320.16	1879.58	796.726	753.628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422.317	325.822	144.554	1355.11	646.212	540.287	685.368	931.446	196.852	696.464	1206.36	1033.39	414.772	247.457	486.4	626.694	529.261	642.326	247.058	516.177	76.8271	890.573	933.387	1848.12	768.244	640.31	506.012	1124.49	772.387	1649.09	1235.99	833.381	1553.96	4176.37	
1641.11	3032.45	955.676	2834.58	672.039	1182.07	831.116	1263.5	245.292	1045.52	398.212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444.553	482.623	735.746	1318.09	752.155	654.946	636.23	204.106	46.2499	1163.82	1045.16	1009.81	457.959	229.932	502.538	940.067	1410.1	734.947	758.574	969.668	173.382	641.359	1021.88	1738.42	1162.12	1077.58	117.572	1379.99	1017	1740.69	798.856	1696.35	1328.2	3055.26	
2207.88	1632.83	1706.01	1769.76	1317.79	728.037	422.353	722.58	426.491	1124.6	1125.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661.895	1453.36	506.431	571.269	769.665	773.73	1050.62	523.303	508.568	300.631	883.496	674.413	319.974	480.434	798.705	820.748	355.409	1284.86	528.914	755.211	369.574	496.065	1956.72	1224.56	495.319	1473	1373.17	1395.76	874.716	1295.97	565.745	164.785	1671.89	1297.54	
2378.18	199.159	934.072	300.119	2312.53	1059.07	962.835	420.692	909.497	687.452	975.357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.306	507.984	639.005	398.483	989.438	561.478	580.355	870.036	233.255	636.485	652.527	1208.27	652.446	160.11	702.661	355.102	1403.1	1012.04	391.974	815.795	930.821	163.021	232.999	988.212	595.935	839.54	1274.96	903.811	1143.23	1143.97	180.452	375.437	708.507	1406.72	
650.272	1889.41	2134.43	936.942	1170.49	849.264	1204.73	1090.73	621.869	1508.29	184.866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451.391	389.874	332.254	633.115	460.098	586.738	926.015	741.829	273.177	773.225	1088.88	1091.55	496.941	224.916	323.695	1258.2	752.815	419.252	427.565	542.856	447.796	395.042	372.158	849.424	463.769	1277.73	633.253	580.634	626.371	271.823	1074.03	857.755	160.667	1146.34	
934.89	739.105	741.083	679.837	312.096	595.374	559.023	612.187	702.447	246.313	240.193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439.678	1211.87	969.132	579.933	856.671	665.768	913.995	855.094	526.801	1032.01	1049.74	1608.54	134.055	291.793	671.956	181.096	1287.35	413.689	846.525	1059.69	453.79	294.402	1038.65	536.231	1106.82	1293.09	673.65	489.384	759.474	503.211	1150.05	1169.82	672.392	1165.23	
2115.39	684.448	1881.41	701.049	648.47	560.36	345.267	347.286	1453.12	531.449	797.426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.583	113.739	877.597	884.081	214.403	632.301	746.634	1230.67	585.203	445.47	1074.89	591.623	843.665	436.957	586.769	408.46	541.156	752.113	276.14	556.998	512.012	412.505	833.971	979.807	1762.2	1530.99	1209.2	1584.93	1871.61	192.458	299.075	1215.21	700.491	1263.6	
952.546	967.449	1744.32	515.885	967.718	1309.43	377.87	323.838	947.639	1021.22	547.552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648.298	613.267	396.027	403.343	1103.45	689.787	344.082	267.46	139.757	875.03	1307.24	1327.06	257.198	669.064	434.469	508.677	796.62	271.329	363.941	480.37	1385.24	177.043	654.726	592.075	838.497	582.662	1310.22	375.897	686.924	169.53	1016.03	1133.44	489.602	1643.46	
176.047	1962.88	1098.28	1190.32	1320.44	417.215	898.338	1074.62	228.542	624.918	757.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871.183	194.713	339.794	393.304	131.353	345.705	327.888	307.812	462.005	815.118	591.967	1396.45	765.267	650.085	251.812	593.228	873.989	911.303	647.775	825.455	1570.85	349.798	486.099	968.655	1247.77	264.903	897.887	731.749	380.69	966.997	934.244	498.953	882.591	791.125	
523.301	656.249	1461.78	710.292	1011.24	1074.06	811.246	959.375	505.31	1011.52	597.949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527.372	843.345	73.6756	339.435	458.542	828.605	530.138	885.943	1051.32	244.213	358.561	674.951	749.158	186.958	476.559	483.52	593.967	1031.7	935.686	876.122	342.138	278.379	779.268	286.131	1260.34	363.186	457.147	319.73	452.851	718.486	602.966	804.011	1653.44	2160.9	
958.266	1833.09	1350.56	759.94	795.115	311.131	1273.36	446.074	479.347	689.925	332.253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563.155	691.594	501.468	719.485	961.088	473.625	467.526	242.844	923.424	494.355	705.717	540.128	378.582	430.874	722.496	855.824	467.677	346.425	515.103	636.423	246.087	1196.5	1511.04	890.793	441.275	903.905	1119.94	257.857	308.912	361.66	621.57	1302.36	1285.93	1687.6	
637.89	1036.43	743.084	619.3	506.157	807.884	717.12	861.292	1356.93	510.463	376.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617.463	1138.84	211.748	720.61	554.493	188.337	728.518	444.765	1348.24	1341.32	710.871	678.99	1143.83	136.438	224.957	242.397	484.676	1151.38	460.894	298.969	1274.42	684.086	441.482	456.618	587.243	990.699	990.445	708.478	379.494	757.889	719.236	137.81	1462.83	382.429	
1277.18	493.967	344.195	1023.5	827.857	80.3419	1226.02	449.487	1232.63	983.759	646.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422.698	857.046	568.589	181.784	415.386	971.463	556.843	1038.14	342.879	523.203	625.214	1402.61	272.554	877.847	1399.12	725.5	788.6	624.588	1113.94	291.626	226.85	785.375	44.9471	1075.74	283.666	457.172	374.545	830.362	1470.3	1334.01	1149.67	116.343	395.03	658.564	
766.296	725.673	772.059	745.77	414.495	1120.59	1013.1	292.155	1008.34	944.855	236.828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394.873	623.988	715.251	968.038	557.729	753.181	77.0156	702.687	706.691	265.658	416.159	1787.3	456.986	571.319	774.095	1701.19	1038.08	678.822	1390.76	718.311	844.251	401.669	472.757	245.22	302.889	405.113	764.363	246.781	521.494	1026.4	305.739	304.913	830.633	1471.48	
1558.48	781.041	1138.42	196.734	969.477	566.439	1128.71	869.158	502.159	284.68	318.171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373.352	642.772	1292.44	276.848	963.603	802.705	275.633	1077.29	523.248	412.375	493.149	1332.74	245.021	695.2	882.794	767.95	885.446	341.805	436.965	493.579	39.0671	378.141	427.777	357.565	675.608	81.3606	545.031	1062.32	627.225	859.505	608.612	1269.15	694.161	206.982	
875.16	664.899	1355.12	633.787	523.662	459.3	90.1903	627.318	426.96	732.349	864.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646.981	281.979	734.915	1255.98	154.522	268.795	100.889	671.419	494.684	757.233	240.803	1418.67	666.882	204.548	115.171	252.881	872.769	289.284	726.312	494.884	639.372	436.424	457.505	679.564	503.007	507.52	321.339	416.226	411.403	898.97	608.513	339.734	659.057	1058.85	
395.943	485.978	1196.73	136.744	517.732	671.708	431.058	454.252	543.58	316.132	249.107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654.346	568.977	990.032	192.281	1075.48	375.793	635.023	1019.09	626.676	988.674	311.171	1261.19	304.609	285.89	1046.04	671.296	813.15	339.279	312.95	935.413	553.963	1021.3	667.08	314.789	725.185	661.335	716.107	759.401	574.101	888.524	625.403	930.538	266.913	947.297	
1523.19	395.124	1873.32	987.7	1350.67	846.589	322.368	895.156	508.02	1473.47	235.829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3208.28	2701.62	2202.31	3492.24	1972.18	1916.63	2208.16	1669.92	1398.66	2122.57	2287.77	1831.92	1395.61	729.636	1514.25	1026.93	447.482	1392.72	836.714	1268.91	2300.99	626.851	1607.31	1207.33	1093.77	1395.33	894.856	851.674	1103.04	1086.26	426.485	1009.03	1665.73	2206.73	
1277.77	838.827	472.249	775.116	1959.12	884.275	1257.81	1012.58	560.709	893.183	326.919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408.107	672.539	1321.27	741.333	558.616	846.891	686.242	1126.81	1091.12	452.304	817.841	1438.06	1570.52	826.398	35.8521	200.134	918.807	474.443	863.948	193.068	306.124	954.319	370.499	366.598	311.172	470.11	494.085	771.418	1051.45	470.857	546.736	701.971	217.514	670.312	
1189.91	1954.18	383.225	258.637	580.73	507.178	743.741	786.317	818.074	558.214	248.934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505.203	726.895	891.182	813.76	323.652	446.365	1077.76	236.011	556.594	652.355	573.958	1461.7	604.599	192.623	950.611	249.942	391.246	584.634	712.064	969.183	950.46	480.871	150.201	336.447	531.53	1164.62	741.152	236.54	338.439	508.392	173.769	1170.74	201.496	1097.24	
1336.31	1027.67	768.984	637.732	860.654	1033.42	1173.64	1067.14	151.351	411.98	505.27	338.351	236.249	1197.49	240.089	833.951	1021.59	465.083	541.735	512.016	313.904	1207.06	1030.73	4396.68	1276.36	875.229	457.511	642.954	631.922	130.336	798.792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457.819	325.575	545.032	832.054	617.039	685.064	489.391	604.846	623.84	427.708	1363.62	772.01	647.239	703.936	
1578.87	802.68	675.63	1082.92	280.694	458.77	500.42	416.204	333.028	505.372	247.951	669.149	124.308	611.023	536.055	580.076	479.986	912.168	525.716	818.05	764.096	1091.99	1091.17	4002	728.338	1039.7	345.697	736.293	983.136	981.5	622.284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.727	659.364	543.436	553.55	758.281	459.439	1069.7	683.493	881.336	769.736	1175.89	577.531	481.601	745.43	
1206	1127.52	1204.93	766.32	163.286	140.395	1384.72	853.896	974.944	65.8667	943.396	861.145	492.082	329.027	652.375	123.151	816.712	692.761	1150.67	280.183	273.093	975.065	1053.23	3100.45	756.348	973.495	583.587	539.061	453.008	426.513	972.802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	652.353	329.039	492.055	861.166	943.397	65.8356	974.947	853.903	1384.75	140.375	163.312	766.323	1204.93	1127.54	
1578.74	745.434	481.577	577.538	1175.91	769.707	881.345	683.49	1069.72	459.421	758.27	553.562	543.439	659.368	134.72	457.002	664.471	1176.31	916.911	1250.38	525.639	263.415	855.478	1896.14	532.131	1445.04	150.96	1037.64	717.661	274.529	960.906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536.064	611.005	124.279	669.141	247.971	505.378	333.039	416.187	500.436	458.756	280.739	1082.91	675.624	802.649	
1336.04	703.943	647.208	771.99	1363.63	427.742	623.834	604.858	489.38	685.059	617.007	832.054	545.022	325.594	457.821	656.282	703.347	312.647	478.748	458.095	943.469	990.157	103.981	1532.86	1264.04	786.924	418.005	415.134	560.922	758.067	522.507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.086	1197.51	236.269	338.356	505.272	411.957	151.364	1067.16	1173.63	1033.4	860.63	637.784	768.973	1027.67	
1189.85	1097.23	201.518	1170.73	173.779	508.405	338.445	236.523	741.148	1164.6	531.551	336.419	150.222	480.855	950.451	969.208	712.05	584.639	391.236	249.931	950.639	192.618	604.632	1461.78	574.031	652.329	556.594	236.055	1077.73	446.392	323.648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343.646	1448.33	71.5098	359.082	248.927	558.229	818.082	786.284	743.731	507.204	580.758	258.648	383.207	1954.15	
1277.97	670.344	217.5	702.003	546.74	470.851	1051.42	771.403	494.084	470.105	311.177	366.579	370.501	954.309	306.183	193.084	863.952	474.46	918.775	200.116	35.8561	826.388	1570.47	1438.14	817.922	452.338	1091.09	1126.85	686.281	846.909	558.626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	558.144	507.879	494.581	888.708	326.907	893.176	560.687	1012.56	1257.8	884.286	1959.11	775.158	472.271	838.79	
1522.88	2206.7	1665.65	1008.97	426.461	1086.2	1103.03	851.664	894.851	1395.31	1093.76	1207.31	1607.28	626.846	2300.96	1268.88	836.688	1392.68	447.486	1026.91	1514.23	729.618	1395.61	1831.93	2287.77	2122.54	1398.64	1669.89	2208.12	1916.54	1972.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2183.45	1934.91	1466.48	1928.55	235.758	1473.44	507.972	895.16	322.342	846.581	1350.67	987.712	1873.35	395.125	
396.162	947.289	266.864	930.566	625.402	888.561	574.104	759.426	716.097	661.348	725.182	314.801	667.061	1021.29	553.981	935.406	312.941	339.284	813.183	671.284	1046	285.868	304.611	1261.24	311.212	988.647	626.698	1019.09	634.968	375.787	1075.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.549	504.606	229.567	195.458	249.101	316.116	543.585	454.254	431.049	671.702	517.719	136.725	1196.78	485.991	
875.323	1058.81	659.025	339.748	608.514	898.999	411.398	416.227	321.356	507.511	503.012	679.553	457.477	436.408	639.372	494.859	726.324	289.28	872.76	252.904	115.194	204.557	666.87	1418.74	240.855	757.229	494.694	671.404	100.896	268.815	154.542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540.509	218.638	952.881	180.206	864.487	732.377	426.941	627.317	90.2033	459.316	523.624	633.784	1355.15	664.897	
1558.58	206.984	694.201	1269.14	608.627	859.512	627.235	1062.32	545.032	81.3615	675.612	357.544	427.788	378.157	39.0514	493.56	436.959	341.781	885.451	767.928	882.808	695.221	245.054	1332.8	493.191	412.404	523.25	1077.27	275.621	802.691	963.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753.575	326.6	726.821	387.372	318.165	284.687	502.166	869.183	1128.72	566.43	969.501	196.72	1138.42	781.06	
766.17	1471.47	830.615	304.898	305.734	1026.4	521.518	246.786	764.373	405.111	302.883	245.2	472.763	401.674	844.239	718.312	1390.77	678.825	1038.06	1701.21	774.11	571.32	457.033	1787.33	416.201	265.609	706.715	702.672	77.0223	753.204	557.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344.415	584.7	267.826	1293.92	236.811	944.868	1008.35	292.154	1013.1	1120.6	414.487	745.756	772.082	725.655	
1277.5	658.613	395.013	116.343	1149.65	1334	1470.29	830.369	374.539	457.163	283.661	1075.74	44.9276	785.368	226.822	291.572	1113.93	624.568	788.625	725.466	1399.12	877.832	272.596	1402.65	625.253	523.256	342.907	1038.18	556.85	971.461	415.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421.996	478.388	328.172	601.741	646.221	983.743	1232.64	449.467	1226.03	80.3149	827.854	1023.49	344.2	493.933	
637.567	382.458	1462.8	137.791	719.258	757.862	379.479	708.467	990.444	990.68	587.251	456.585	441.512	684.068	1274.44	298.997	460.934	1151.39	484.663	242.362	224.983	136.46	1143.83	679.034	710.819	1341.37	1348.23	444.743	728.512	188.334	554.493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1162.88	164.285	347.292	372.876	376.62	510.44	1356.92	861.277	717.119	807.878	506.177	619.291	743.11	1036.42	
958.157	1687.61	1285.9	1302.37	621.567	361.67	308.92	257.873	1119.93	903.91	441.299	890.801	1511.06	1196.52	246.07	636.429	515.129	346.432	467.659	855.815	722.496	430.863	378.595	540.163	705.765	494.363	923.426	242.836	467.542	473.615	961.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.752	318.719	948.558	367.428	332.263	689.927	479.309	446.051	1273.34	311.141	795.131	759.936	1350.6	1833.09	
523.355	2160.9	1653.38	803.991	602.965	718.459	452.813	319.756	457.152	363.123	1260.35	286.105	779.271	278.381	342.155	876.112	935.681	1031.71	593.966	483.551	476.555	186.943	749.166	675.001	358.608	244.226	1051.27	885.964	530.146	828.602	458.534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625.433	578.744	370.063	545.644	597.938	1011.52	505.275	959.361	811.197	1074.06	1011.22	710.322	1461.8	656.203	
176.448	791.165	882.591	498.96	934.266	967.007	380.732	731.749	897.902	264.915	1247.78	968.699	486.105	349.789	1570.86	825.476	647.795	911.285	873.968	593.219	251.798	650.054	765.291	1396.48	592.013	815.113	462.028	307.819	327.88	345.702	131.345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508.734	265.135	705.77	812.287	756.999	624.918	228.588	1074.63	898.296	417.217	1320.43	1190.28	1098.28	1962.87	
952.728	1643.46	489.617	1133.47	1016.02	169.511	686.907	375.851	1310.2	582.651	838.5	592.089	654.735	177.059	1385.23	480.368	363.948	271.31	796.635	508.696	434.458	669.083	257.187	1327.08	1307.22	875.046	139.762	267.469	344.112	689.786	1103.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945.823	639.647	597.538	94.5459	547.543	1021.22	947.642	323.826	377.878	1309.44	967.682	515.83	1744.3	967.354	
2115.8	1263.63	700.512	1215.21	299.088	192.477	1871.62	1584.95	1209.22	1531.03	1762.2	979.823	833.97	412.507	511.983	557.013	276.131	752.115	541.151	408.451	586.784	436.971	843.663	591.637	1074.94	445.441	585.224	1230.67	746.632	632.317	214.407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1231.82	777.45	766.193	422.344	797.402	531.458	1453.14	347.283	345.255	560.333	648.439	701.016	1881.47	684.486	
934.655	1165.19	672.369	1169.77	1150.03	503.222	759.461	489.371	673.646	1293.12	1106.8	536.194	1038.66	294.402	453.766	1059.69	846.539	413.661	1287.37	181.088	671.944	291.786	134.054	1608.55	1049.74	1032.05	526.804	855.064	913.982	665.763	856.648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699.564	1085.92	1129.86	303.139	240.204	246.292	702.44	612.159	559.072	595.385	312.073	679.789	741.132	739.161	
650.202	1146.34	160.634	857.744	1074	271.839	626.343	580.669	633.24	1277.76	463.802	849.397	372.146	395.038	447.771	542.843	427.568	419.274	752.817	1258.2	323.696	224.927	496.937	1091.58	1088.9	773.195	273.191	741.843	926.024	586.726	460.097	633.081	332.242	389.908	451.394	380.513	1045.89	182.649	355.874	672.112	540.886	468.123	229.448	684.284	499.568	1098.39	247.269	384.818	223.754	482.531	595.737	932.274	968.459	204.298	184.85	1508.31	621.881	1090.73	1204.74	849.248	1170.55	936.951	2134.45	1889.42	
2378.58	1406.69	708.463	375.469	180.446	1143.96	1143.22	903.827	1274.95	839.572	595.945	988.201	232.982	162.997	930.806	815.77	391.988	1012.04	1403.11	355.086	702.65	160.122	652.454	1208.28	652.556	636.475	233.27	870.06	580.387	561.488	989.437	398.468	638.984	508.023	116.325	435.055	369.07	163.803	1093.07	352.176	719.027	868.532	137.102	1070.42	318.412	691.449	437.822	775.589	1416.99	447.774	470.397	1483.87	506.676	815.958	975.353	687.434	909.502	420.703	962.81	1059.06	2312.55	300.158	934.055	199.099	
2207.63	1297.62	1671.89	164.807	565.734	1295.95	874.684	1395.76	1373.15	1473	495.321	1224.64	1956.7	496.044	369.601	755.201	528.878	1284.85	355.391	820.761	798.714	480.444	319.966	674.425	883.514	300.649	508.557	523.301	1050.61	773.753	769.654	571.242	506.442	1453.35	661.906	943.064	259.647	561.342	432.743	715.717	221.154	573.625	736.559	733.216	999.934	434.777	980.544	257.263	177.304	1303.86	428.114	1420.35	736.116	1268	1125.55	1124.62	426.476	722.532	422.342	728.055	1317.73	1769.8	1706.04	1632.87	
1640.55	3055.32	1328.22	1696.34	798.892	1740.67	1016.97	1379.95	117.577	1077.61	1162.11	1738.44	1021.89	641.343	173.387	969.679	758.575	734.967	1410.1	940.039	502.539	229.902	457.94	1009.84	1045.12	1163.84	46.2482	204.09	636.23	654.938	752.137	1318.1	735.743	482.632	444.543	352.752	1019.18	535.656	589.265	742.899	684.694	309.085	787.788	700.647	1096.52	891.547	312.305	736.977	1259.12	1267.53	781.518	352.827	864.594	145.25	398.205	1045.5	245.233	1263.56	831.062	1182.07	671.972	2834.63	955.591	3032.46	
636.856	4176.36	1553.99	833.408	1236.02	1649.11	772.398	1124.41	506.019	640.31	768.228	1848.12	933.408	890.612	76.8143	516.152	247.06	642.338	529.224	626.666	486.39	247.467	414.782	1033.39	1206.36	696.437	196.883	931.416	685.386	540.27	646.198	1355.14	144.563	325.827	422.309	901.691	575.319	201.286	173.352	784.763	306.912	854.427	278.202	1502.35	810.04	514.845	729.062	254.116	116.447	1119.69	577.809	68.7046	570.331	493.672	753.625	796.682	1879.64	2320.15	303.052	560.195	975.194	2095.24	834.577	1725.24	
2935.11	1901.7	1353.34	592.271	2075.27	1325.18	1169.33	1327.83	1188.49	893.593	347.74	673.107	700.293	2207.73	752.312	930.102	799.506	736.947	238.881	523.333	514.026	361.239	1048.51	923.62	869.203	1046.87	714.429	1029.42	381.583	289.723	449.171	1289.94	607.728	374.484	792.708	1039.08	536.338	714.96	387.387	846.91	173.389	745.592	240.503	459.062	160.439	424.889	1147.38	693.977	323.08	975.763	326.74	554.575	258.707	1113.18	757.333	1440.55	1477.29	855.035	2234.58	2919.27	838.586	1434.86	1740.09	4061.26	
